ReportType,APINumber,FieldCode,AreaCode,PoolCode,WellTypeCode,InjectionReportDate,SteamWaterInjected,WaterSuitable,WaterTreatedDeoiling,WaterTreatedDisinfection,WaterTreatedDesalinization,WaterTreatedMembrane,WaterTreatedOther,WaterSourceName,WaterSourceType
OG110BQ,040295716000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295719800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295719900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295720100,488,15,20,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295720200,608,00,03,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295722500,340,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295724101,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295724201,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295724300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295724400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295724600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295724601,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295724900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295724902,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295725200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295725400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295726700,432,00,05,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295728400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295730700,858,00,10,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295730900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731003,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731102,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731202,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731301,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731401,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731601,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731701,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731802,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295731901,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295732200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295732400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295732600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295732700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295732800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295732801,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295732900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295733000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295733100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295733900,488,15,15,WF,2021-03-31 00:00:00,14773,N,Y,N,N,N,N,,01
OG110BQ,040295734000,488,15,15,WF,2021-03-31 00:00:00,11677,N,Y,N,N,N,N,,01
OG110BQ,040295734400,488,15,15,WF,2021-03-31 00:00:00,12078,N,Y,N,N,N,N,,01
OG110BQ,040295736300,858,00,10,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295736800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295737700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295738200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295738300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295738500,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295738501,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295738700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295738900,228,00,23,WF,2021-03-31 00:00:00,5618,N,Y,Y,N,N,N,MIDWAY-SUNSET,08
OG110BQ,040295738900,228,00,23,WF,2021-03-31 00:00:00,106745,N,Y,Y,N,N,N,,01
OG110BQ,040295739300,340,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295739400,340,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295739500,340,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295739600,340,00,05,SF,2021-03-31 00:00:00,8119,N,Y,N,N,N,Y,,01
OG110BQ,040295739700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295739900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295740000,340,00,05,SF,2021-03-31 00:00:00,7747,N,Y,N,N,N,Y,,01
OG110BQ,040295740100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295740200,340,00,05,SF,2021-03-31 00:00:00,30953,N,Y,N,N,N,Y,,01
OG110BQ,040295740300,340,00,05,SF,2021-03-31 00:00:00,20585,N,Y,N,N,N,Y,,01
OG110BQ,040295740400,340,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295740500,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295740501,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295740600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295740700,340,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295740800,340,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295740900,340,00,05,SF,2021-03-31 00:00:00,19207,N,Y,N,N,N,Y,,01
OG110BQ,040295741000,340,00,05,SF,2021-03-31 00:00:00,60812,N,Y,N,N,N,Y,,01
OG110BQ,040295741100,340,00,05,SF,2021-03-31 00:00:00,46685,N,Y,N,N,N,Y,,01
OG110BQ,040295741200,340,00,05,SF,2021-03-31 00:00:00,45206,N,Y,N,N,N,Y,,01
OG110BQ,040295741300,340,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295741400,340,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295742100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295742400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295744000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295744100,340,00,05,SF,2021-03-31 00:00:00,20707,N,Y,N,N,N,Y,,01
OG110BQ,040295744200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295747300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295747400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295747500,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295747600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295747700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295747800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295747900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295748000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295748200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295748300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295748400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295748500,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295748600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295748700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295748800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295749000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295749100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295749200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295749300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295749400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295749500,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295749600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295749700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295749800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295749900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295750500,228,00,24,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295750600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295750602,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295750700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295750800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295750900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295751000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295751100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295751101,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295751200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295753000,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295753400,340,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295756000,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295756001,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295756300,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295756301,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295758600,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295758700,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295758800,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295759100,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295759101,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295759800,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295761300,454,06,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295762700,858,00,10,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295762900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295763000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295763100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295763200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295763300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295763400,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295763500,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295764700,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295764701,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295764800,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295764900,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295765000,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295765200,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295766600,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295767100,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295768900,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295769800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295769900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295769901,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295771200,464,00,00,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295772302,858,00,10,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295772500,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295772600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295772700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295772701,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295772800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295772801,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295772900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295772901,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295773000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295773100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295773101,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295773300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295773400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295773401,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295773500,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295773700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295773900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295774000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295774001,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295774100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295774200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295774201,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295774300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295774400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295775600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295778000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295778100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295778700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295778701,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295778800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295778900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295779900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295780000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295780100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295784300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295785301,858,00,10,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295786700,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295786701,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295786900,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295787100,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295787101,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295788600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295788601,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295788700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295788701,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295788800,340,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295788900,340,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295789000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295789100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295789200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295789300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295789400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295789401,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295789600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295789601,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295791200,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295792300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295792600,464,00,00,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295794200,228,00,24,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295794900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295794902,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295795100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295795101,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295795300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295795900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295795902,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295799100,832,03,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295802500,858,00,10,WF,2021-03-31 00:00:00,1797,N,Y,N,N,N,N,SAN EMIDIO NOSE,08
OG110BQ,040295802500,858,00,10,WF,2021-03-31 00:00:00,58109,N,Y,N,N,N,N,,01
OG110BQ,040295803400,052,00,20,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295805700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295805800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295805900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295806000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295806100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295806200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295807600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295807700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295807800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295807900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295809200,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295809201,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295809900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295810400,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295810600,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295810601,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295810900,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295810901,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295811000,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295811003,190,24,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295811100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295811300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295811301,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295811402,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295811500,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295811501,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295813200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295813300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295813500,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295813600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295813700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295813800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295814100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295814200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295814400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295814500,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295815000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295815100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295815200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295816600,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295816700,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295816800,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295816900,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295817000,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295817100,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295817200,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295817300,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040295817400,340,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
