ReportType,FIELDName,FieldCode,OtherWaterAllocationDate,WaterBBL,WaterSuitable,WaterTreated,WaterTreatedDeOiling,WaterTreatedDisinfection,WaterTreatedDesalinization,WaterTreatedMembraneTreatment,WaterTreatedOtherTreatment,WaterinStorage,IntendedUseofWaterCode,WaterSourceName,WaterSourceType
OG110FQ,Midway-Sunset,464,2021-04-30 20:18:48.843000000,1295,No,,Yes,No,No,No,No,No,06,,
OG110FQ,Midway-Sunset,464,2021-05-03 16:54:59.827000000,1500,Yes,,No,No,No,No,No,No,09,,
OG110FQ,Midway-Sunset,464,2021-05-03 22:01:44.897000000,49337,No,,Yes,No,No,No,No,No,01,,
OG110FQ,Midway-Sunset,464,2021-05-06 18:24:24.413000000,42930,No,,Yes,No,No,No,No,No,,,
OG110FQ,Midway-Sunset,464,2021-05-06 21:13:18.507000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Midway-Sunset,464,2021-05-13 02:59:34.723000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Midway-Sunset,464,2021-06-02 18:02:57.983000000,48228,Yes,,No,No,No,No,Yes,No,,,
OG110FQ,Midway-Sunset,464,2021-06-02 18:02:57.983000000,50800,No,,Yes,No,No,No,No,No,,,
OG110FQ,Midway-Sunset,464,2021-07-26 19:16:37.580000000,3344882,No,,No,No,No,No,Yes,No,01,,
OG110FQ,Midway-Sunset,464,2021-07-26 19:16:37.580000000,3344882,No,,Yes,No,No,No,No,No,01,,
OG110FQ,Midway-Sunset,464,2021-07-30 16:05:16.070000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Midway-Sunset,464,2021-07-30 17:19:05.593000000,50800,No,,Yes,No,No,No,No,No,,,
OG110FQ,Midway-Sunset,464,2021-07-30 17:19:05.593000000,78993,Yes,,No,No,No,No,Yes,No,,,
OG110FQ,Midway-Sunset,464,2021-07-30 18:32:45.313000000,1500,Yes,,No,No,No,No,No,No,09,,
OG110FQ,Midway-Sunset,464,2021-08-01 03:32:30.840000000,1295,No,,Yes,No,No,No,No,No,06,,
OG110FQ,Midway-Sunset,464,2021-08-02 13:30:34.267000000,1300,Yes,,No,No,No,No,No,No,08,,
OG110FQ,Midway-Sunset,464,2021-08-02 13:30:34.267000000,151130,No,,No,No,Yes,No,No,No,05,,
OG110FQ,Midway-Sunset,464,2021-08-02 13:30:34.267000000,151130,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Midway-Sunset,464,2021-08-02 19:10:44.587000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Midway-Sunset,464,2021-08-02 22:09:39.853000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Midway-Sunset,464,2021-08-02 23:49:48.030000000,47280,No,,Yes,No,No,No,No,No,01,,
OG110FQ,Midway-Sunset,464,2021-08-03 16:49:34.400000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Midway-Sunset,464,2021-08-13 21:46:01.990000000,27300,No,,Yes,No,No,No,No,No,,,
OG110FQ,Moffat Ranch Gas,470,2021-04-29 22:22:09.210000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Moffat Ranch Gas,470,2021-08-02 14:34:31.460000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Montebello,478,2021-07-30 21:03:47.413000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Montebello,478,2021-08-09 20:29:28.127000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Mount Poso,488,2021-04-02 18:28:51.513000000,22275,No,,Yes,No,No,No,No,No,01,,
OG110FQ,Mount Poso,488,2021-04-11 23:23:53.010000000,661694,Yes,,Yes,No,No,No,No,No,05,,
OG110FQ,Mount Poso,488,2021-05-06 18:24:24.560000000,41850,No,,Yes,No,No,No,No,No,,,
OG110FQ,Mount Poso,488,2021-05-24 18:47:25.183000000,83241,No,,Yes,No,No,No,No,No,,,
OG110FQ,Mount Poso,488,2021-08-07 21:36:04.490000000,657990,Yes,,Yes,No,No,No,No,No,,,
OG110FQ,Mount Poso,488,2021-08-13 21:46:02.043000000,41110,No,,Yes,No,No,No,No,No,,,
OG110FQ,Mountain View,490,2021-04-28 17:59:50.187000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Mountain View,490,2021-04-29 04:32:16.680000000,523,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Mountain View,490,2021-05-20 16:04:27.757000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Mountain View,490,2021-07-12 20:30:50.323000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Mountain View,490,2021-07-27 20:17:45.020000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Mountain View,490,2021-07-29 13:47:06.707000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Mountain View,490,2021-07-31 03:25:15.417000000,630,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Newport  West,504,2021-05-03 18:19:56.443000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Newport  West,504,2021-07-20 20:26:13.323000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Oak Canyon,508,2021-04-28 17:59:50.233000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Oak Canyon,508,2021-07-29 13:47:06.740000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Oat Mountain,519,2021-04-28 17:59:50.280000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Oat Mountain,519,2021-07-29 13:47:06.787000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Ojai,520,2021-04-28 17:59:50.327000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Ojai,520,2021-05-12 17:27:31.790000000,60375,No,,No,No,No,No,Yes,No,,,
OG110FQ,Ojai,520,2021-05-12 17:27:31.790000000,60375,No,,Yes,No,No,No,No,No,,,
OG110FQ,Ojai,520,2021-06-30 21:26:24.703000000,60515,No,,No,No,No,No,Yes,No,,,
OG110FQ,Ojai,520,2021-06-30 21:26:24.703000000,60515,No,,Yes,No,No,No,No,No,,,
OG110FQ,Ojai,520,2021-07-29 13:47:06.833000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Orcutt,524,2021-07-09 21:06:29.113000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Orcutt,524,2021-07-19 21:27:34.347000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Pioneer,544,2021-05-06 21:13:18.553000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Pioneer,544,2021-07-30 16:05:16.137000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Placerita,550,2021-06-02 18:02:57.867000000,4000,No,,No,No,No,No,No,No,,,
OG110FQ,Placerita,550,2021-06-02 18:02:57.867000000,36000,No,,Yes,No,No,No,No,No,,,
OG110FQ,Placerita,550,2021-07-30 17:19:05.480000000,4000,No,,No,No,No,No,No,No,,,
OG110FQ,Placerita,550,2021-07-30 17:19:05.480000000,36000,No,,Yes,No,No,No,No,No,,,
OG110FQ,Playa Del Rey,554,2021-07-30 21:03:47.467000000,43313,Yes,,No,No,No,No,No,No,,,
OG110FQ,Playa Del Rey,554,2021-08-09 20:29:28.173000000,21015,Yes,,No,No,No,No,No,No,,,
OG110FQ,Pleasant Creek Gas,556,2021-04-29 21:14:04.220000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Pleasant Creek Gas,556,2021-07-30 00:14:22.423000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Poso Creek,566,2021-04-16 19:44:40.370000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Poso Creek,566,2021-04-29 04:32:16.720000000,210,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Poso Creek,566,2021-06-02 18:02:57.923000000,221329,No,,No,No,No,No,Yes,No,,,
OG110FQ,Poso Creek,566,2021-07-12 20:30:50.370000000,84822,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Poso Creek,566,2021-07-21 21:14:52.710000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Poso Creek,566,2021-07-27 20:17:45.067000000,189835,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Poso Creek,566,2021-07-30 17:19:05.537000000,470495,No,,No,No,No,No,Yes,No,,,
OG110FQ,Poso Creek,566,2021-07-31 03:25:15.473000000,210,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Pyramid Hills,578,2021-04-30 20:18:48.900000000,2083,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Pyramid Hills,578,2021-08-01 03:32:30.883000000,90,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Pyramid Hills,578,2021-08-01 03:32:30.883000000,2083,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Raisin City,584,2021-04-13 02:43:29.287000000,191774,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Raisin City,584,2021-07-25 20:27:34.087000000,206370,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Ramona,586,2021-04-12 21:22:51.527000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Ramona,586,2021-05-13 05:56:49.293000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Ramona,586,2021-07-15 17:16:34.900000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Ramona,586,2021-08-04 22:05:12.707000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Richfield,598,2021-07-22 03:53:58.110000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Richfield,598,2021-08-06 00:17:11.333000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Riverdale,614,2021-04-13 02:43:29.317000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Riverdale,614,2021-07-25 20:27:34.120000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Rosecrans,618,2021-05-18 16:27:29.637000000,7128,No,,Yes,No,No,No,No,No,04,,
OG110FQ,Rosecrans  South,622,2021-04-30 22:33:58.333000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Rosecrans  South,622,2021-07-30 22:17:53.190000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Rosedale,624,2021-05-07 18:01:28.900000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Rosedale,624,2021-05-20 16:04:27.827000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Rosedale,624,2021-07-21 16:54:07.890000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Rosedale Ranch,626,2021-05-06 21:13:18.600000000,9573,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Rosedale Ranch,626,2021-07-30 16:05:16.197000000,6345,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Round Mountain,628,2021-05-24 18:47:25.250000000,56007,No,,Yes,No,No,No,No,No,,,
OG110FQ,San Ardo,644,2021-04-22 23:24:38.237000000,,No,,No,No,No,No,No,No,,,
OG110FQ,San Ardo,644,2021-04-28 13:43:34.240000000,320,Yes,,No,Yes,No,No,No,No,08,,
OG110FQ,San Ardo,644,2021-04-28 13:43:34.240000000,41000,No,,No,No,Yes,No,No,No,05,,
OG110FQ,San Ardo,644,2021-04-28 13:43:34.240000000,41000,No,,Yes,No,No,No,No,No,05,,
OG110FQ,San Ardo,644,2021-07-21 23:06:32.747000000,,No,,No,No,No,No,No,No,,,
OG110FQ,San Ardo,644,2021-08-02 13:30:34.317000000,320,Yes,,No,Yes,No,No,No,No,08,,
OG110FQ,San Ardo,644,2021-08-02 13:30:34.317000000,41000,No,,No,No,Yes,No,No,No,05,,
OG110FQ,San Ardo,644,2021-08-02 13:30:34.317000000,41000,No,,Yes,No,No,No,No,No,05,,
OG110FQ,San Joaquin,654,2021-04-13 01:58:57.050000000,,No,,No,No,No,No,No,No,,,
OG110FQ,San Joaquin,654,2021-07-23 14:48:40.793000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Sansinena,660,2021-04-19 16:17:34.380000000,37642,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Sansinena,660,2021-07-19 14:28:03.563000000,43934,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Santa Fe Springs,666,2021-04-23 17:46:14.510000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Santa Maria Valley,668,2021-04-16 18:44:36.827000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Santa Maria Valley,668,2021-07-18 16:35:33.007000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Seal Beach,688,2021-04-26 18:52:37.760000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Seal Beach,688,2021-04-26 19:50:56.560000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Seal Beach,688,2021-04-28 17:59:50.370000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Seal Beach,688,2021-07-28 16:32:52.830000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Seal Beach,688,2021-07-29 13:47:06.880000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Sespe,694,2021-05-12 17:27:31.847000000,65085,No,,Yes,No,No,No,No,No,,,
OG110FQ,Sespe,694,2021-05-13 05:39:18.953000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Sespe,694,2021-06-30 21:26:24.750000000,58545,No,,Yes,No,No,No,No,No,,,
OG110FQ,Sespe,694,2021-08-04 22:55:32.287000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Shiells Canyon,708,2021-05-13 05:39:19,,No,,No,No,No,No,No,No,,,
OG110FQ,Shiells Canyon,708,2021-08-04 22:55:32.333000000,,No,,No,No,No,No,No,No,,,
OG110FQ,South Mountain,714,2021-04-28 17:59:50.417000000,,No,,No,No,No,No,No,No,,,
OG110FQ,South Mountain,714,2021-07-29 13:47:06.927000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Stockdale,716,2021-05-06 21:13:18.647000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Stockdale,716,2021-07-30 16:05:16.257000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Strand,720,2021-05-20 16:04:27.883000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Tapia,742,2021-05-13 02:59:34.930000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Tapia,742,2021-08-05 04:19:58.790000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Tejon,752,2021-05-03 22:01:44.963000000,55379,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Tejon,752,2021-08-02 23:49:48.077000000,72017,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Ten Section,766,2021-05-07 18:01:28.943000000,28330,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Ten Section,766,2021-07-21 16:54:07.940000000,35938,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Timber Canyon,774,2021-05-12 17:27:31.960000000,2821,No,,No,No,No,No,Yes,No,,,
OG110FQ,Timber Canyon,774,2021-05-12 17:27:31.960000000,2821,No,,Yes,No,No,No,No,No,,,
OG110FQ,Timber Canyon,774,2021-06-30 21:26:24.873000000,2663,No,,No,No,No,No,Yes,No,,,
OG110FQ,Timber Canyon,774,2021-06-30 21:26:24.873000000,2663,No,,Yes,No,No,No,No,No,,,
OG110FQ,Torrance,782,2021-04-30 20:27:19.613000000,14487,No,,No,Yes,No,No,No,No,05,,
OG110FQ,Torrance,782,2021-04-30 20:27:19.613000000,14487,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Torrance,782,2021-04-30 22:33:58.383000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Torrance,782,2021-05-18 16:27:29.703000000,1947,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Torrance,782,2021-07-23 18:39:46.767000000,12508,No,,No,Yes,No,No,No,No,05,,
OG110FQ,Torrance,782,2021-07-23 18:39:46.767000000,12508,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Torrance,782,2021-07-30 22:17:53.250000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Union Avenue,798,2021-04-22 23:24:38.287000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Union Avenue,798,2021-07-21 23:06:32.793000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Van Ness Slough,809,2021-05-06 21:13:18.693000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Van Ness Slough,809,2021-07-30 16:05:16.320000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Ventura,814,2021-04-28 13:43:34.287000000,25150,Yes,,No,No,No,No,No,No,08,,
OG110FQ,Ventura,814,2021-04-28 13:43:34.287000000,68000,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Ventura,814,2021-08-02 13:30:34.373000000,25150,Yes,,No,No,No,No,No,No,08,,
OG110FQ,Ventura,814,2021-08-02 13:30:34.373000000,68000,No,,Yes,No,No,No,No,No,05,,
OG110FQ,Walnut,820,2021-04-13 21:36:42.480000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Walnut,820,2021-07-14 19:42:33.373000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Wayside Canyon,824,2021-05-13 02:59:34.983000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Wheeler Ridge,832,2021-05-06 21:13:18.743000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Wheeler Ridge,832,2021-07-30 16:05:16.373000000,,No,,No,No,No,No,No,No,,,
OG110FQ,White Wolf,834,2021-05-07 18:01:28.990000000,,No,,No,No,No,No,No,No,,,
OG110FQ,White Wolf,834,2021-07-21 16:54:07.987000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Whittier,836,2021-04-19 16:17:34.430000000,518770,No,,Yes,No,No,No,No,No,04,,
OG110FQ,Whittier,836,2021-07-19 14:28:03.610000000,34756,No,,Yes,No,No,No,No,No,04,,
OG110FQ,Wild Goose Gas,840,2021-04-28 18:21:37.060000000,59,No,,No,No,No,No,No,No,05,,
OG110FQ,Wild Goose Gas,840,2021-07-30 19:37:57.520000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Willows-Beehive Bend Gas,846,2021-04-28 17:59:50.467000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Willows-Beehive Bend Gas,846,2021-07-29 13:47:06.973000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Wilmington,849,2021-05-18 16:27:29.773000000,5399,No,,Yes,No,No,No,No,No,04,,
OG110FQ,Yorba Linda (ABD),856,2021-04-28 13:43:34.330000000,,No,,No,No,No,No,No,No,,,
OG110FQ,Yorba Linda (ABD),856,2021-08-02 13:30:34.433000000,,No,,No,No,No,No,No,No,,,
